timestamp,elapsed_seconds,rpm,speed_kmh,coolant_temp_c,intake_temp_c,throttle_pos_pct,engine_load_pct,short_fuel_trim_pct,long_fuel_trim_pct,maf_g_per_sec,battery_voltage,dtc_codes
2024-03-15 09:15:30.500,930.5,2187,42.3,92.2,37.6,15.9,25.6,4.4,4.26,13.05,13.96,[]
2024-03-15 09:15:31.000,931.0,2175,41.4,92.2,36.8,16.1,27.1,4.29,4.27,12.87,13.9,[]
2024-03-15 09:15:31.500,931.5,2107,41.0,92.2,36.8,14.1,27.3,4.09,4.28,12.18,13.86,[]
2024-03-15 09:15:32.000,932.0,2069,40.2,92.3,36.9,14.1,25.7,4.37,4.29,12.11,13.9,[]
2024-03-15 09:15:32.500,932.5,2016,41.2,92.3,36.2,15.2,23.6,4.5,4.29,12.08,13.95,[]
2024-03-15 09:15:33.000,933.0,2025,39.8,92.3,36.1,15.6,29.5,3.93,4.3,12.07,13.82,[]
2024-03-15 09:15:33.500,933.5,2013,38.4,92.4,36.4,14.5,26.7,4.53,4.31,12.02,13.92,[]
2024-03-15 09:15:34.000,934.0,2029,41.1,92.4,36.8,15.0,27.1,4.69,4.32,12.18,13.85,[]
2024-03-15 09:15:34.500,934.5,2015,39.2,92.4,36.7,14.6,25.0,4.25,4.32,12.13,14.06,[]
2024-03-15 09:15:35.000,935.0,2043,37.9,92.5,36.2,13.7,24.4,4.83,4.33,12.11,13.86,[]
2024-03-15 09:15:35.500,935.5,2019,39.0,92.5,35.7,12.8,26.6,5.2,4.34,12.25,13.95,[]
2024-03-15 09:15:36.000,936.0,1963,38.8,92.5,37.3,10.6,22.5,4.75,4.35,12.07,13.89,[]
2024-03-15 09:15:36.500,936.5,1984,37.6,92.6,36.3,13.1,23.9,4.66,4.35,12.05,13.93,[]
2024-03-15 09:15:37.000,937.0,1905,37.2,92.6,35.7,12.5,24.6,4.58,4.36,11.97,13.88,[]
2024-03-15 09:15:37.500,937.5,1970,37.2,92.7,36.5,12.7,27.4,4.88,4.37,11.5,13.97,[]
2024-03-15 09:15:38.000,938.0,1920,37.4,92.7,35.3,13.0,25.7,4.94,4.38,11.88,13.85,[]
2024-03-15 09:15:38.500,938.5,1912,36.3,92.7,36.0,12.3,22.5,4.82,4.38,11.68,13.93,[]
2024-03-15 09:15:39.000,939.0,1898,34.8,92.8,36.3,11.0,24.0,4.01,4.39,11.48,13.9,[]
2024-03-15 09:15:39.500,939.5,1912,35.0,92.8,37.1,12.0,24.1,5.52,4.4,11.48,13.86,[]
2024-03-15 09:15:40.000,940.0,1856,35.3,92.8,36.9,9.4,23.2,4.46,4.41,11.32,13.98,[]
2024-03-15 09:15:40.500,940.5,1851,34.1,92.9,37.2,11.5,25.7,4.81,4.41,11.49,13.94,[]
2024-03-15 09:15:41.000,941.0,1829,36.7,92.9,37.4,9.9,23.4,4.65,4.42,11.28,13.9,[]
2024-03-15 09:15:41.500,941.5,1850,34.7,92.9,36.9,10.3,25.9,4.84,4.43,11.1,13.91,[]
2024-03-15 09:15:42.000,942.0,1849,32.2,93.0,36.5,9.8,24.2,4.39,4.44,11.25,13.87,[]
2024-03-15 09:15:42.500,942.5,1760,35.2,93.0,36.7,10.7,27.3,4.2,4.44,10.9,13.94,[]
2024-03-15 09:15:43.000,943.0,1781,33.7,93.0,36.7,10.8,23.6,4.87,4.45,10.56,13.86,[]
2024-03-15 09:15:43.500,943.5,1696,32.9,93.1,36.8,10.1,26.8,3.36,4.46,10.4,13.91,[]
2024-03-15 09:15:44.000,944.0,1744,33.7,93.1,36.8,8.9,23.1,5.16,4.47,10.54,13.9,[]
2024-03-15 09:15:44.500,944.5,1719,34.4,93.1,36.3,11.0,24.9,4.32,4.47,10.42,13.85,[]
2024-03-15 09:15:45.000,945.0,1677,32.6,93.2,36.4,12.2,24.2,4.67,4.48,10.27,13.86,[]
2024-03-15 09:15:45.500,945.5,1730,31.5,93.2,36.7,11.6,26.4,5.2,4.49,10.79,13.93,[]
2024-03-15 09:15:46.000,946.0,1701,30.9,93.2,36.8,12.3,26.2,4.5,4.5,10.4,13.95,[]
2024-03-15 09:15:46.500,946.5,1658,32.5,93.3,37.4,11.4,26.3,4.87,4.5,10.38,13.89,[]
2024-03-15 09:15:47.000,947.0,1667,30.6,93.3,36.5,11.9,20.4,4.25,4.51,10.35,14.0,[]
2024-03-15 09:15:47.500,947.5,1631,31.6,93.4,36.4,12.0,24.7,5.86,4.52,9.96,14.01,[]
2024-03-15 09:15:48.000,948.0,1618,30.5,93.4,36.6,13.8,28.5,3.7,4.53,9.93,14.02,[]
2024-03-15 09:15:48.500,948.5,1582,31.0,93.4,37.0,12.4,23.9,4.81,4.53,9.96,13.95,[]
2024-03-15 09:15:49.000,949.0,1597,29.6,93.5,37.4,12.1,23.2,4.64,4.54,10.03,13.99,[]
2024-03-15 09:15:49.500,949.5,1554,30.7,93.5,36.9,13.2,24.9,4.41,4.55,9.89,14.02,[]
2024-03-15 09:15:50.000,950.0,1571,31.1,93.5,36.3,12.4,23.0,4.44,4.56,9.45,13.93,[]
2024-03-15 09:15:50.500,950.5,1562,29.0,93.6,37.3,13.7,23.3,4.62,4.56,10.0,13.98,[]
2024-03-15 09:15:51.000,951.0,1484,29.9,93.6,37.4,13.2,24.5,4.43,4.57,9.53,13.97,[]
2024-03-15 09:15:51.500,951.5,1544,30.4,93.6,37.0,15.0,26.2,4.77,4.58,9.55,13.96,[]
2024-03-15 09:15:52.000,952.0,1513,28.9,93.7,36.4,16.1,27.1,4.42,4.59,9.67,14.05,[]
2024-03-15 09:15:52.500,952.5,1478,28.0,93.7,37.0,15.2,23.8,4.63,4.59,9.46,13.91,[]
2024-03-15 09:15:53.000,953.0,1479,27.1,93.7,37.3,14.5,25.1,4.04,4.6,9.72,13.96,[]
2024-03-15 09:15:53.500,953.5,1432,28.1,93.8,36.4,16.8,24.8,3.9,4.61,9.66,13.94,[]
2024-03-15 09:15:54.000,954.0,1477,28.0,93.8,37.7,13.8,23.2,4.94,4.62,9.22,13.91,[]
2024-03-15 09:15:54.500,954.5,1529,26.7,93.8,37.0,15.4,28.2,4.44,4.62,9.82,13.94,[]
2024-03-15 09:15:55.000,955.0,1420,27.5,93.9,36.9,16.3,26.8,4.82,4.63,9.37,13.92,[]
2024-03-15 09:15:55.500,955.5,1433,25.7,93.9,36.6,17.0,29.3,4.55,4.64,9.11,14.03,[]
2024-03-15 09:15:56.000,956.0,1343,25.7,93.9,37.2,17.4,25.0,5.73,4.65,8.62,13.93,[]
2024-03-15 09:15:56.500,956.5,1360,27.2,94.0,37.2,16.1,28.0,4.28,4.65,8.74,14.02,[]
2024-03-15 09:15:57.000,957.0,1458,26.4,94.0,35.7,16.6,27.5,4.07,4.66,9.28,14.01,[]
2024-03-15 09:15:57.500,957.5,1331,25.8,94.1,36.2,16.1,30.6,4.63,4.67,8.45,14.01,[]
2024-03-15 09:15:58.000,958.0,1330,26.1,94.1,36.8,18.5,21.7,5.22,4.68,8.81,14.03,[]
2024-03-15 09:15:58.500,958.5,1341,24.7,94.1,37.4,15.3,24.1,4.19,4.68,8.78,13.94,[]
2024-03-15 09:15:59.000,959.0,1278,25.2,94.2,35.8,16.8,26.7,4.9,4.69,8.28,14.03,[]
2024-03-15 09:15:59.500,959.5,1347,23.5,94.2,37.2,18.3,30.1,4.4,4.7,8.97,14.04,[]
2024-03-15 09:16:00.000,960.0,1339,23.6,94.2,36.5,17.7,27.6,4.72,4.71,8.68,14.0,[]
2024-03-15 09:16:00.500,960.5,1303,23.8,94.3,37.6,18.0,28.8,4.11,4.71,8.42,13.98,[]
2024-03-15 09:16:01.000,961.0,1287,22.4,94.3,37.1,16.6,29.1,4.29,4.72,8.62,14.04,[]
2024-03-15 09:16:01.500,961.5,1325,23.8,94.3,37.4,19.7,32.3,4.21,4.73,8.87,13.93,[]
2024-03-15 09:16:02.000,962.0,1297,22.9,94.4,37.2,16.8,29.8,4.0,4.74,8.72,13.95,[]
2024-03-15 09:16:02.500,962.5,1328,22.1,94.4,36.2,19.0,27.7,5.23,4.74,8.72,13.96,[]
2024-03-15 09:16:03.000,963.0,1279,22.8,94.4,36.5,17.8,27.7,4.99,4.75,8.71,14.01,[]
2024-03-15 09:16:03.500,963.5,1265,22.5,94.5,36.4,18.0,26.7,4.62,4.76,8.48,13.95,[]
2024-03-15 09:16:04.000,964.0,1319,21.1,94.5,37.3,18.8,29.1,4.9,4.77,8.52,14.08,[]
2024-03-15 09:16:04.500,964.5,1250,19.1,94.5,37.3,19.6,26.5,4.37,4.77,8.59,14.02,[]
2024-03-15 09:16:05.000,965.0,1210,22.0,94.6,37.4,19.2,29.8,4.33,4.78,7.86,13.99,[]
2024-03-15 09:16:05.500,965.5,1262,21.0,94.6,37.0,18.4,29.6,4.09,4.79,8.37,13.99,[]
2024-03-15 09:16:06.000,966.0,1235,18.9,94.6,36.4,19.7,28.5,3.83,4.8,8.08,14.02,[]
2024-03-15 09:16:06.500,966.5,1241,19.3,94.7,35.9,20.3,28.6,4.59,4.8,8.34,13.96,[]
2024-03-15 09:16:07.000,967.0,1216,18.2,94.7,37.1,20.2,28.5,4.18,4.81,8.09,13.91,[]
2024-03-15 09:16:07.500,967.5,1130,18.8,94.8,37.2,19.9,28.7,3.95,4.82,8.02,14.07,[]
2024-03-15 09:16:08.000,968.0,1249,17.5,94.8,36.6,18.8,24.3,4.33,4.83,8.48,14.03,[]
2024-03-15 09:16:08.500,968.5,1271,18.1,94.8,37.1,19.1,25.2,4.43,4.83,8.56,14.0,[]
2024-03-15 09:16:09.000,969.0,1201,19.4,94.9,36.9,21.2,30.4,4.14,4.84,7.8,13.98,[]
2024-03-15 09:16:09.500,969.5,1168,17.8,94.9,36.7,19.9,30.5,4.0,4.85,7.58,13.96,[]
2024-03-15 09:16:10.000,970.0,1248,16.1,94.9,36.5,19.3,32.6,5.1,4.86,8.0,14.01,[]
2024-03-15 09:16:10.500,970.5,1162,18.7,95.0,35.9,20.6,25.4,5.24,4.86,7.7,13.93,[]
2024-03-15 09:16:11.000,971.0,1212,17.0,95.0,36.8,20.9,26.4,3.57,4.87,8.25,13.97,[]
2024-03-15 09:16:11.500,971.5,1157,16.4,95.0,35.8,19.7,30.4,4.63,4.88,7.95,14.02,[]
2024-03-15 09:16:12.000,972.0,1169,17.6,95.1,37.0,20.1,25.7,4.02,4.89,7.6,14.0,[]
2024-03-15 09:16:12.500,972.5,1257,15.9,95.1,35.9,19.5,28.3,4.48,4.89,8.47,13.92,[]
2024-03-15 09:16:13.000,973.0,1208,16.0,95.1,36.6,21.5,29.8,5.2,4.9,7.88,13.97,[]
2024-03-15 09:16:13.500,973.5,1190,14.1,95.2,37.0,18.9,29.2,3.37,4.91,7.89,13.99,[]
2024-03-15 09:16:14.000,974.0,1238,15.5,95.2,36.8,19.7,28.7,4.66,4.92,8.37,13.96,[]
2024-03-15 09:16:14.500,974.5,1189,15.1,95.2,37.3,17.4,26.6,4.51,4.92,8.09,13.97,[]
2024-03-15 09:16:15.000,975.0,1206,16.3,95.3,38.1,19.6,27.5,4.4,4.93,8.22,13.94,[]
2024-03-15 09:16:15.500,975.5,1181,13.9,95.3,37.7,20.6,28.6,4.77,4.94,7.97,13.86,[]
2024-03-15 09:16:16.000,976.0,1196,14.7,95.3,36.8,20.8,28.0,4.27,4.95,7.94,14.0,[]
2024-03-15 09:16:16.500,976.5,1245,15.7,95.4,37.7,20.5,27.4,4.97,4.95,8.27,13.92,[]
2024-03-15 09:16:17.000,977.0,1213,13.5,95.4,37.1,20.5,29.5,4.81,4.96,7.93,13.91,[]
2024-03-15 09:16:17.500,977.5,1197,12.5,95.5,36.4,18.6,26.3,4.98,4.97,7.84,14.05,[]
2024-03-15 09:16:18.000,978.0,1214,14.3,95.5,37.2,18.0,27.0,4.39,4.98,7.86,13.95,[]
2024-03-15 09:16:18.500,978.5,1223,12.3,95.5,36.1,20.3,27.5,4.55,4.98,8.13,14.01,[]
2024-03-15 09:16:19.000,979.0,1210,11.7,95.6,37.2,19.0,29.0,4.61,4.99,7.91,14.03,[]
2024-03-15 09:16:19.500,979.5,1197,10.9,95.6,36.6,19.1,28.1,4.52,5.0,8.0,13.95,[]
2024-03-15 09:16:20.000,980.0,1234,13.0,95.6,36.3,18.1,26.0,4.42,5.01,8.07,13.95,[]
2024-03-15 09:16:20.500,980.5,1263,10.8,95.7,36.3,20.8,26.5,5.14,5.01,8.27,13.94,[]
2024-03-15 09:16:21.000,981.0,1178,10.9,95.7,36.3,17.9,25.5,4.59,5.02,7.77,14.01,[]
2024-03-15 09:16:21.500,981.5,1228,11.9,95.7,36.3,20.4,29.3,4.3,5.03,8.33,14.01,[]
2024-03-15 09:16:22.000,982.0,1207,9.8,95.8,36.6,20.1,27.4,3.87,5.04,7.92,13.97,[]
2024-03-15 09:16:22.500,982.5,1299,9.4,95.8,36.4,18.6,29.9,4.55,5.04,8.65,14.0,[]
2024-03-15 09:16:23.000,983.0,1259,9.4,95.8,36.6,20.3,25.1,4.61,5.05,8.27,13.91,[]
2024-03-15 09:16:23.500,983.5,1280,8.8,95.9,37.0,18.0,23.3,3.9,5.06,8.54,13.93,[]
2024-03-15 09:16:24.000,984.0,1250,10.8,95.9,37.3,19.6,27.0,3.78,5.07,8.6,14.0,[]
2024-03-15 09:16:24.500,984.5,1299,8.2,95.9,36.1,17.5,28.2,4.38,5.07,8.66,13.99,[]
2024-03-15 09:16:25.000,985.0,1326,10.8,96.0,37.5,17.9,29.2,5.03,5.08,8.77,13.98,[]
2024-03-15 09:16:25.500,985.5,1338,8.1,96.0,37.5,18.1,25.4,3.48,5.09,8.63,14.0,[]
2024-03-15 09:16:26.000,986.0,1290,9.7,96.0,36.2,16.7,26.3,4.09,5.1,8.45,13.98,[]
2024-03-15 09:16:26.500,986.5,1272,8.2,96.1,37.8,17.4,27.0,5.02,5.1,8.36,13.97,[]
2024-03-15 09:16:27.000,987.0,1339,7.3,96.1,36.6,18.6,27.9,3.67,5.11,8.61,13.95,[]
2024-03-15 09:16:27.500,987.5,1329,7.5,96.2,37.0,18.5,28.1,4.31,5.12,8.7,13.96,[]
2024-03-15 09:16:28.000,988.0,1352,7.6,96.2,36.9,16.5,28.4,5.16,5.13,9.08,13.9,[]
2024-03-15 09:16:28.500,988.5,1414,6.1,96.2,36.6,18.1,28.4,4.76,5.13,9.08,13.96,[]
2024-03-15 09:16:29.000,989.0,1343,7.1,96.3,37.0,16.8,26.7,4.82,5.14,8.8,13.99,[]
2024-03-15 09:16:29.500,989.5,1371,5.7,96.3,36.8,17.5,23.3,4.33,5.15,8.75,14.0,[]
2024-03-15 09:16:30.000,990.0,1436,4.2,96.3,36.9,17.0,21.2,4.22,5.16,9.04,13.98,[]
2024-03-15 09:16:30.500,990.5,1436,4.3,96.4,36.5,16.7,28.4,3.58,5.16,9.42,14.02,[]
2024-03-15 09:16:31.000,991.0,1423,5.3,96.4,37.4,18.3,27.3,4.31,5.17,9.04,13.95,[]
2024-03-15 09:16:31.500,991.5,1397,5.0,96.4,37.6,17.1,27.5,5.38,5.18,9.15,14.04,[]
2024-03-15 09:16:32.000,992.0,1434,3.6,96.5,37.1,17.3,28.8,3.71,5.19,9.18,13.93,[]
2024-03-15 09:16:32.500,992.5,1487,5.9,96.5,36.8,15.5,27.7,4.99,5.19,9.68,13.9,[]
2024-03-15 09:16:33.000,993.0,1442,2.1,96.5,36.8,17.3,29.9,4.76,5.2,9.26,13.87,[]
2024-03-15 09:16:33.500,993.5,1440,3.8,96.6,36.0,12.3,24.5,5.59,5.21,9.44,13.97,[]
2024-03-15 09:16:34.000,994.0,1544,3.6,96.6,36.9,14.0,22.1,5.07,5.22,10.0,14.01,[]
2024-03-15 09:16:34.500,994.5,1502,4.5,96.6,37.9,13.2,29.7,4.03,5.22,9.22,13.94,[]
2024-03-15 09:16:35.000,995.0,1559,2.6,96.7,37.5,17.2,29.9,4.61,5.23,9.97,13.99,[]
2024-03-15 09:16:35.500,995.5,1498,0.4,96.7,37.0,14.8,25.8,4.84,5.24,9.53,13.95,[]
2024-03-15 09:16:36.000,996.0,1547,0.8,96.7,37.4,15.7,27.9,4.61,5.25,9.91,14.02,[]
2024-03-15 09:16:36.500,996.5,1567,1.5,96.8,36.9,13.1,24.8,5.03,5.25,9.8,13.98,[]
2024-03-15 09:16:37.000,997.0,1572,2.0,96.8,37.5,13.3,25.1,4.17,5.26,9.92,13.99,[]
2024-03-15 09:16:37.500,997.5,1619,0.7,96.9,36.9,12.2,24.9,5.62,5.27,10.06,14.01,[]
2024-03-15 09:16:38.000,998.0,1598,0.0,96.9,36.4,13.8,22.8,4.98,5.28,10.38,13.94,[]
2024-03-15 09:16:38.500,998.5,1610,1.3,96.9,36.3,13.6,24.8,4.36,5.28,10.03,13.97,[]
2024-03-15 09:16:39.000,999.0,1598,0.1,97.0,36.4,12.9,25.1,4.98,5.29,10.1,13.89,[]
2024-03-15 09:16:39.500,999.5,1635,0.9,97.0,36.8,11.3,24.0,4.53,5.3,10.17,13.95,[]
2024-03-15 09:16:40.000,1000.0,806,0.0,97.0,36.9,0.0,22.6,3.85,11.33,5.82,12.81,['P0217']
2024-03-15 09:16:40.500,1000.5,810,0.0,97.1,37.3,0.0,21.2,4.66,11.69,6.15,12.82,['P0217']
2024-03-15 09:16:41.000,1001.0,851,0.0,97.1,37.9,0.6,22.7,4.97,11.76,6.36,12.75,['P0217']
2024-03-15 09:16:41.500,1001.5,783,1.7,97.1,37.9,0.8,16.9,5.03,11.59,6.09,12.79,['P0217']
2024-03-15 09:16:42.000,1002.0,803,1.9,97.2,37.4,1.4,18.2,4.32,11.58,6.24,12.88,['P0217']
2024-03-15 09:16:42.500,1002.5,791,0.2,97.2,36.8,0.0,18.4,4.53,11.51,5.74,12.81,['P0217']
2024-03-15 09:16:43.000,1003.0,810,0.0,97.2,36.4,1.2,18.9,3.97,11.88,5.76,12.79,['P0217']
2024-03-15 09:16:43.500,1003.5,806,0.7,97.3,36.8,0.0,15.0,4.28,12.07,5.68,12.83,['P0217']
2024-03-15 09:16:44.000,1004.0,737,0.0,97.3,36.9,0.0,20.7,4.61,10.77,6.1,12.75,['P0217']
2024-03-15 09:16:44.500,1004.5,806,0.6,97.3,36.5,0.0,21.0,4.52,11.33,5.91,12.75,['P0217']
2024-03-15 09:16:45.000,1005.0,831,0.0,97.4,36.9,0.9,19.8,5.38,11.72,6.15,12.75,['P0217']
2024-03-15 09:16:45.500,1005.5,835,0.7,97.4,36.9,1.0,16.7,4.25,11.43,6.39,12.9,['P0217']
2024-03-15 09:16:46.000,1006.0,811,0.0,97.4,36.7,0.5,23.5,4.22,11.73,6.18,12.78,['P0217']
2024-03-15 09:16:46.500,1006.5,791,0.0,97.5,37.2,0.0,19.8,4.18,11.72,6.37,12.87,['P0217']
2024-03-15 09:16:47.000,1007.0,803,0.0,97.5,36.9,0.0,21.2,4.57,11.54,5.77,12.7,['P0217']
2024-03-15 09:16:47.500,1007.5,860,0.0,97.6,37.0,0.8,20.9,4.52,11.08,6.53,12.75,['P0217']
2024-03-15 09:16:48.000,1008.0,756,0.6,97.6,36.2,0.0,18.2,3.97,12.13,5.77,12.82,['P0217']
2024-03-15 09:16:48.500,1008.5,814,0.0,97.6,37.2,0.0,17.6,5.0,11.54,5.76,12.82,['P0217']
2024-03-15 09:16:49.000,1009.0,776,2.2,97.7,37.3,1.4,18.5,4.51,12.1,5.95,12.69,['P0217']
2024-03-15 09:16:49.500,1009.5,783,0.4,97.7,36.4,0.0,17.7,4.28,10.74,5.85,12.83,['P0217']
2024-03-15 09:16:50.000,1010.0,753,0.0,97.7,36.5,0.2,20.7,4.56,11.72,5.77,12.85,['P0217']
2024-03-15 09:16:50.500,1010.5,812,1.0,97.8,36.7,0.0,18.8,4.33,12.19,6.09,12.77,['P0217']
2024-03-15 09:16:51.000,1011.0,788,0.0,97.8,36.1,2.2,20.1,4.4,11.46,5.64,12.74,['P0217']
2024-03-15 09:16:51.500,1011.5,739,0.8,97.8,37.9,0.0,20.6,4.6,11.98,5.2,12.83,['P0217']
2024-03-15 09:16:52.000,1012.0,796,0.0,97.9,38.2,0.0,19.9,4.19,11.79,6.22,12.84,['P0217']
2024-03-15 09:16:52.500,1012.5,786,0.0,97.9,37.9,1.0,18.0,5.52,11.36,5.9,12.83,['P0217']
2024-03-15 09:16:53.000,1013.0,795,0.0,97.9,36.9,0.3,19.2,4.68,11.81,6.09,12.78,['P0217']
2024-03-15 09:16:53.500,1013.5,831,0.0,98.0,37.5,0.2,22.7,3.87,11.73,6.32,12.85,['P0217']
2024-03-15 09:16:54.000,1014.0,765,1.0,98.0,36.8,0.0,19.8,4.08,11.29,6.21,12.86,['P0217']
2024-03-15 09:16:54.500,1014.5,772,1.0,98.0,36.6,0.0,15.7,4.86,11.83,6.09,12.8,['P0217']
2024-03-15 09:16:55.000,1015.0,753,0.9,98.1,36.3,0.4,20.3,4.55,11.69,6.06,12.75,['P0217']
2024-03-15 09:16:55.500,1015.5,776,0.0,98.1,35.9,0.6,20.0,4.54,11.96,6.26,12.86,['P0217']
2024-03-15 09:16:56.000,1016.0,800,0.6,98.1,36.9,0.0,22.9,4.7,11.87,6.16,12.85,['P0217']
2024-03-15 09:16:56.500,1016.5,804,1.3,98.2,37.2,0.0,23.7,4.27,11.65,5.96,12.77,['P0217']
2024-03-15 09:16:57.000,1017.0,807,0.0,98.2,37.6,0.1,21.9,3.83,11.35,5.93,12.78,['P0217']
2024-03-15 09:16:57.500,1017.5,815,0.0,98.3,37.7,0.0,18.6,4.7,11.12,6.09,12.81,['P0217']
2024-03-15 09:16:58.000,1018.0,802,1.7,98.3,37.3,0.0,21.0,4.13,11.14,5.88,12.82,['P0217']
2024-03-15 09:16:58.500,1018.5,772,0.3,98.3,37.9,1.2,19.8,5.05,10.96,5.97,12.87,['P0217']
2024-03-15 09:16:59.000,1019.0,787,0.0,98.4,37.2,0.8,20.7,3.79,11.73,5.75,12.88,['P0217']
2024-03-15 09:16:59.500,1019.5,788,0.0,98.4,37.1,0.0,23.2,4.7,11.87,6.15,12.8,['P0217']
2024-03-15 09:17:00.000,1020.0,762,0.0,98.4,38.0,1.0,22.3,4.36,11.77,5.91,12.72,['P0217']
2024-03-15 09:17:00.500,1020.5,820,1.8,98.5,37.5,0.0,24.7,4.04,11.45,6.05,12.78,['P0217']
2024-03-15 09:17:01.000,1021.0,762,0.0,98.5,36.8,0.0,18.3,4.23,11.32,6.02,12.77,['P0217']
2024-03-15 09:17:01.500,1021.5,770,0.0,98.5,37.1,0.0,20.6,4.47,11.38,5.74,12.77,['P0217']
2024-03-15 09:17:02.000,1022.0,789,0.6,98.6,36.4,0.0,20.3,4.76,11.44,5.73,12.84,['P0217']
2024-03-15 09:17:02.500,1022.5,845,0.1,98.6,36.7,0.1,17.2,4.64,11.18,6.11,12.79,['P0217']
2024-03-15 09:17:03.000,1023.0,742,0.7,98.6,38.5,0.0,17.3,3.97,10.66,5.74,12.77,['P0217']
2024-03-15 09:17:03.500,1023.5,799,0.0,98.7,37.1,0.0,19.7,3.95,10.72,5.92,12.77,['P0217']
2024-03-15 09:17:04.000,1024.0,786,0.0,98.7,37.6,0.0,17.7,4.51,10.99,5.8,12.76,['P0217']
2024-03-15 09:17:04.500,1024.5,869,0.6,98.7,37.7,1.1,20.7,3.97,11.08,6.51,12.79,['P0217']
2024-03-15 09:17:05.000,1025.0,838,0.0,98.8,37.8,0.0,21.1,4.2,10.74,6.13,12.78,['P0217']
2024-03-15 09:17:05.500,1025.5,773,0.0,98.8,36.6,0.4,21.6,3.84,11.34,6.01,12.8,['P0217']
2024-03-15 09:17:06.000,1026.0,701,0.0,98.8,37.6,0.9,18.1,4.58,11.66,5.47,12.78,['P0217']
2024-03-15 09:17:06.500,1026.5,806,0.1,98.9,36.7,0.3,22.2,4.07,11.22,5.82,12.86,['P0217']
2024-03-15 09:17:07.000,1027.0,818,0.6,98.9,37.4,0.0,20.7,4.3,11.36,5.92,12.7,['P0217']
2024-03-15 09:17:07.500,1027.5,816,0.0,99.0,36.7,0.0,18.4,4.3,11.72,5.92,12.79,['P0217']
2024-03-15 09:17:08.000,1028.0,827,0.3,99.0,37.8,0.0,21.9,4.06,11.76,6.24,12.76,['P0217']
2024-03-15 09:17:08.500,1028.5,774,1.2,99.0,37.0,0.0,17.2,4.43,10.99,5.58,12.77,['P0217']
2024-03-15 09:17:09.000,1029.0,798,0.7,99.1,36.6,1.9,19.8,3.35,11.79,5.98,12.7,['P0217']
2024-03-15 09:17:09.500,1029.5,816,0.0,99.1,37.1,1.0,21.0,4.31,11.8,6.08,12.8,['P0217']
2024-03-15 09:17:10.000,1030.0,833,0.0,99.1,38.2,0.0,16.7,4.68,11.08,5.79,12.78,['P0217']
2024-03-15 09:17:10.500,1030.5,830,1.1,99.2,37.3,0.0,18.6,4.12,11.55,5.93,12.88,['P0217']
2024-03-15 09:17:11.000,1031.0,850,0.0,99.2,37.1,0.0,18.3,5.52,11.75,6.37,12.85,['P0217']
2024-03-15 09:17:11.500,1031.5,782,0.0,99.2,36.4,0.4,18.8,4.36,11.41,5.99,12.8,['P0217']
2024-03-15 09:17:12.000,1032.0,824,0.0,99.3,36.6,0.1,20.5,4.46,11.19,5.98,12.78,['P0217']
2024-03-15 09:17:12.500,1032.5,780,0.7,99.3,37.6,0.0,18.4,4.39,11.65,5.95,12.85,['P0217']
2024-03-15 09:17:13.000,1033.0,826,1.2,99.3,36.9,0.0,15.0,4.05,10.79,6.19,12.84,['P0217']
2024-03-15 09:17:13.500,1033.5,851,0.4,99.4,37.6,0.0,18.8,3.58,11.1,6.41,12.82,['P0217']
2024-03-15 09:17:14.000,1034.0,776,1.3,99.4,36.2,0.1,18.3,4.62,11.75,6.22,12.81,['P0217']
2024-03-15 09:17:14.500,1034.5,771,0.6,99.4,37.7,0.0,19.0,3.56,10.89,5.48,12.78,['P0217']
2024-03-15 09:17:15.000,1035.0,793,2.1,99.5,36.8,0.0,19.2,4.5,12.08,5.67,12.91,['P0217']
2024-03-15 09:17:15.500,1035.5,823,0.8,99.5,37.4,0.0,19.8,4.6,11.79,6.18,12.77,['P0217']
2024-03-15 09:17:16.000,1036.0,839,0.0,99.6,37.2,0.0,16.5,4.89,10.62,6.46,12.78,['P0217']
2024-03-15 09:17:16.500,1036.5,845,0.0,99.6,37.3,1.1,20.5,4.46,11.69,6.34,12.72,['P0217']
2024-03-15 09:17:17.000,1037.0,758,0.7,99.6,36.4,0.0,18.8,5.09,11.69,5.59,12.71,['P0217']
2024-03-15 09:17:17.500,1037.5,778,0.0,99.7,37.3,0.0,20.1,4.41,11.63,5.9,12.76,['P0217']
2024-03-15 09:17:18.000,1038.0,809,1.4,99.7,37.3,0.0,19.7,4.37,11.68,6.1,12.8,['P0217']
2024-03-15 09:17:18.500,1038.5,800,0.0,99.7,37.4,0.8,19.0,3.77,11.21,5.8,12.82,['P0217']
2024-03-15 09:17:19.000,1039.0,824,0.0,99.8,37.2,0.0,20.5,4.02,11.67,5.51,12.87,['P0217']
2024-03-15 09:17:19.500,1039.5,818,0.0,99.8,37.9,0.3,17.1,4.89,11.32,6.14,12.87,['P0217']
2024-03-15 09:17:20.000,1040.0,834,0.7,99.8,37.3,1.0,21.0,4.79,11.47,5.93,12.81,['P0217']
2024-03-15 09:17:20.500,1040.5,793,1.1,99.9,37.0,0.1,22.0,4.11,11.38,5.97,12.8,['P0217']
2024-03-15 09:17:21.000,1041.0,808,0.1,99.9,37.6,0.6,21.5,3.99,11.16,6.4,12.75,['P0217']
2024-03-15 09:17:21.500,1041.5,835,0.9,99.9,37.3,0.0,20.9,4.64,10.28,6.31,12.73,['P0217']
